account_address,profile_id,device_label,actor_type,site_id,x_m,y_m,first_tx_index
0x00866747d94a1fc9ee03d3368685184a75ed29cc,profile_08,HPPrinter,device,47,39.5,14.0,160539
0x0087164b47d044755f396270faa9df6255747e55,profile_03,BelkinCamera,device,9,21.5,2.0,107827
0x0087d1c22a6dc6a0e0ac2c6ffba7f7562667afe2,profile_11,NestDropCam,device,20,0.5,17.0,107333
0x00881a599da40396443ca995a425f180202b0242,profile_17,RingDoorBell,device,25,4.5,30.0,85400
0x008982ae3d9e7e79bdd371e40ac15155c10bdca0,profile_18,SamsungCamera,device,49,39.5,6.0,132884
0x0089a22ffacd7c713994e7412d280e58adffa7d2,profile_18,SamsungCamera,device,33,19.5,26.0,272170
0x008b1cdd746767cfdaa7d52813f24d5e01d41249,profile_19,SamsungSmartThings,device,5,24.5,12.0,44067
0x008b5f6cb58a23cf2ea55bd6eefded6d58250c54,profile_23,WithingsBabyMonitor,device,52,31.5,6.0,18628
0x008bb619a16b12909d419dde2420a4ed16a8e863,profile_04,BelkinWemoMotionSensor,device,51,35.5,4.0,161244
0x008c3dbce0829bb302d154fc1a8c2350a8592a80,profile_17,RingDoorBell,device,41,36.5,30.0,224936
0x008ce5ed49525406c5ad864db90d187839602709,profile_21,TPLinkSmartPlug,device,42,39.5,30.0,260988
0x008d79903baeaf9527d0a7411568a08b2b26e6bd,profile_13,NetatmoWeatherStation,device,28,10.5,31.0,33915
0x008d83778d96efb9754f65e72b979d8b1a75cba6,profile_04,BelkinWemoMotionSensor,device,8,24.5,4.0,87487
0x008e060c7209a6e94fb70feaed5ecf18f616af06,profile_21,TPLinkSmartPlug,device,5,24.5,12.0,60610
0x008fff2b6493e05bfa4006554d82f58471029b5f,profile_21,TPLinkSmartPlug,device,8,24.5,4.0,29575
0x0091837b951820b2a7831a79b09f6d7669e7e4c6,profile_09,HelloBarbie,device,11,16.5,3.0,198735
0x0091927803c4fb5a9f6dbd2d2373268e654cd3c7,profile_06,BlipCareBPMeter,device,10,19.5,5.0,37467
0x0091efb4d477b5f63c9ce9f9db172c327f92294c,profile_19,SamsungSmartThings,device,11,16.5,3.0,89676
0x00924ffeb849319cd799c7585be7a6062193b124,profile_20,TPLinkCamera,device,44,40.5,22.0,236635
0x0092df4d296c74256bb23f0c7443275db61b47df,profile_24,WithingsSleepSensor,device,7,22.5,8.0,190823
0x00938cc943c3310fcd638579332a2bd93aea25ea,profile_25,WithingsSmartScale,device,43,35.5,24.0,5077
0x0094b66634dc6758951e5900ec3f4bcc7597c062,profile_11,NestDropCam,device,34,21.5,30.0,44940
0x00961dbbe0bb19adedcb76fc2bfcc5f2ed3c24bf,profile_24,WithingsSleepSensor,device,30,13.5,31.0,88603
0x0096d7a9ee2f9301997475cf3a80ee96e096d4b6,profile_24,WithingsSleepSensor,device,4,22.5,15.0,444
0x0096d8170b3f5f7063cd72edb8d9e4a54d28f595,profile_14,NetatmoWelcome,device,50,38.5,1.0,37074
0x00976b90d4a8ff9ca8aab5ed6e62fb0f081ed511,profile_22,TribySpeaker,device,11,16.5,3.0,261048
0x0097a19916854728b5d32ed7bea0d96f1b9f49a9,profile_10,LiFXBulb,device,2,24.5,20.0,170882
0x00995ae79d60365b2a0c52a5ad19140dfb8d45f2,profile_19,SamsungSmartThings,device,36,26.5,31.0,281
0x0099e7ab9cad8ef82c47aa0f1cae97a64470f7de,profile_03,BelkinCamera,device,45,37.5,19.0,258731
0x0099f456e88e0bf635f6b2733e4228a2b5749675,profile_01,AugustDoorBell,device,17,1.5,8.0,4507
0x009ab4563f147c6a83140a5307879d196f3ba83a,profile_21,TPLinkSmartPlug,device,42,39.5,30.0,35550
0x009bef20ac3f83afa73916466b151ac8f3b0b9fc,profile_12,NestProtect,device,39,30.5,26.0,267925
0x009d0a203e98646d74c9e9b8dce1963f1912d0af,profile_24,WithingsSleepSensor,device,25,4.5,30.0,43234
0x009d4c550357d0426037c5d040ade264ded8887a,profile_20,TPLinkCamera,device,43,35.5,24.0,46379
0x009d7a93ddfd1f1403f612c2d22dd3225574bb67,profile_01,AugustDoorBell,device,4,22.5,15.0,3453
0x009e8fabe197ae8250303506630172ff8dfe87b5,profile_18,SamsungCamera,device,33,19.5,26.0,198735
0x009eece10a7827f27c9a328ebf8beff8b56a7e37,profile_21,TPLinkSmartPlug,device,1,21.5,23.0,138459
0x009f3d8d54b411b05627a57c730424d5f978ee6e,profile_21,TPLinkSmartPlug,device,42,39.5,30.0,76961
0x009faa8701cf1cf5f84e2f44698a02604f57506a,profile_00,AmazonEcho,device,47,39.5,14.0,233067
0x009fac3897c8acbc0ae6e2a92bc0755aa9e91dcc,profile_01,AugustDoorBell,device,13,12.5,5.0,3214
0x009fc694b297c6cc34f6ec7fb34fc5fc18759d24,profile_07,CanaryCamera,device,38,30.5,31.0,42311
0x00a0722a5294d7597b3674d682e7d54361613898,profile_19,SamsungSmartThings,device,43,35.5,24.0,54207
0x00a07b55971107b793bd7924be8bfaefedc518a6,profile_07,CanaryCamera,device,30,13.5,31.0,9084
0x00a07c1bdea12745a1b70098df2466a884f0a013,profile_22,TribySpeaker,device,24,1.5,30.0,40315
0x00a109d226ec75d10893d8c398c95ad1574b4cbf,profile_00,AmazonEcho,device,9,21.5,2.0,227280
0x00a10fc0a1dbdedd0d899ff47eef8d2650598a98,profile_21,TPLinkSmartPlug,device,53,28.5,5.0,188889
0x00a11f8ab011c4d1c73df7fb0d5e2a7beea768f2,profile_14,NetatmoWelcome,device,26,7.5,31.0,250886
0x00a1a6e5c4275b6ee7bd32bb0d8b8faa125f4be6,profile_10,LiFXBulb,device,27,8.5,26.0,3305
0x00a25014259339da376498ad976fc3331ea2fa5b,profile_06,BlipCareBPMeter,device,15,5.5,3.0,64684
0x00a27807271a0931a5ba7b5189a17e49a390cb5d,profile_16,PixStarPhotoFrame,device,33,19.5,26.0,8022
0x00a2b3f5d7597ea269997bd2c946d630969c2d12,profile_26,iHome,device,26,7.5,31.0,2099
0x00a36920a2f82511c15481fb870791a55a0bf80a,profile_04,BelkinWemoMotionSensor,device,23,6.0,24.0,186047
0x00a42454f222b1aa50fbddc07423e7a38c064134,profile_16,PixStarPhotoFrame,device,17,1.5,8.0,21458
0x00a4831628b405a2be9833d024b94756b17d8db1,profile_25,WithingsSmartScale,device,8,24.5,4.0,89506
0x00a4f67706cfc22fd4312ded2515ba05ef59adb9,profile_12,NestProtect,device,3,19.5,19.0,25349
0x00a6ca6a50fe7debb11e10022ba141fcd3565c46,profile_26,iHome,device,53,28.5,5.0,130629
0x00a704a848bdf4d225053e3cfa2a51aca0adb0bf,profile_05,BelkinWemoSwitch,device,18,5.5,10.0,8355
0x00a711a721006b0ece769f7457bb78809b0b656f,profile_09,HelloBarbie,device,1,21.5,23.0,6028
0x00a73501cfb91c112f25036395f833756e764fe2,profile_09,HelloBarbie,device,26,7.5,31.0,11943
0x00a847d5f233452794b541473f6560148d6cdb49,profile_21,TPLinkSmartPlug,device,20,0.5,17.0,238395
0x00a8af6bfb38a4a8d3492bcaa87e3607b9eb5cd3,profile_14,NetatmoWelcome,device,12,13.5,1.0,1839
0x00a8b9358cc6f16618b792a90c151a2dc3f6de00,profile_26,iHome,device,48,35.5,10.0,44236
0x00a8c2e14bb3b8d3fcc7a779d65b578cbd58f077,profile_03,BelkinCamera,device,32,17.5,31.0,103636
0x00a91184cb3be9018ff48eb3da4522cffec53e2c,profile_18,SamsungCamera,device,45,37.5,19.0,155989
0x00a95af078e2fafb1c89fc75c9828898636d3dbe,profile_26,iHome,device,1,21.5,23.0,25643
0x00aa51481768846fd7f134323cd1eca95805efad,profile_03,BelkinCamera,device,2,24.5,20.0,133183
0x00aa9d925fadf7c60c417fb2355dfb3e3c97bd0e,profile_14,NetatmoWelcome,device,34,21.5,30.0,271347
0x00aad8ae3e3c2f157ae2b660141d7a7d9e4dc447,profile_18,SamsungCamera,device,17,1.5,8.0,214475
0x00ab3c9ab6ecb74afcc9dc9946a49bcb45eacc2e,profile_23,WithingsBabyMonitor,device,33,19.5,26.0,46413
0x00ab9dc48ebfdbf34621a38641b758be281e75be,profile_23,WithingsBabyMonitor,device,45,37.5,19.0,51535
0x00ad97d58d5ec491742eb54f889b31c91dc271c3,profile_19,SamsungSmartThings,device,49,39.5,6.0,7884
0x00ae16be23f5b9a62839369c0e5edc2d02f42fdc,profile_14,NetatmoWelcome,device,25,4.5,30.0,25254
0x00ae4a1278211e2feb27c3262102d8e6f46ef464,profile_02,AwairAirQuality,device,34,21.5,30.0,95081
0x00ae769390b22eef2f1bb036a5f17e3b08fd8ba2,profile_21,TPLinkSmartPlug,device,21,4.5,18.0,24681
0x00af354ae4668fe1141ac3cc73963048719e2b8e,profile_04,BelkinWemoMotionSensor,device,46,34.5,16.0,44273
0x00afd2d0f93c049abd505574bacbe878fc98f337,profile_09,HelloBarbie,device,44,40.5,22.0,158538
0x00aff58f2cbda777b670f0fd8e6190d3f11efa08,profile_06,BlipCareBPMeter,device,25,4.5,30.0,221966
0x00b04509e6ff9c4a30b57eec35e9c013c1c2b701,profile_24,WithingsSleepSensor,device,28,10.5,31.0,267039
0x00b077e5a5612951bb1328ad499b170274d9d4ad,profile_01,AugustDoorBell,device,21,4.5,18.0,115202
0x00b0fff20477fd616538f553585aec33937a1562,profile_26,iHome,device,50,38.5,1.0,194911
0x00b1c75656445dcaf3c1a5545af964f11dec1380,profile_15,PhilipsHue,device,11,16.5,3.0,60195
0x00b320deba55231c8c8449e4b65b85d353d498dd,profile_08,HPPrinter,device,32,17.5,31.0,195802
0x00b388dc3e1fb09895f2cce5e962b5391e120eb3,profile_04,BelkinWemoMotionSensor,device,7,22.5,8.0,14518
0x00b47474099ca638625e20724ef74425063eda80,profile_05,BelkinWemoSwitch,device,29,12.5,26.0,265630
0x00b4be09eaf7595cc2db12f7eb7316a1b772d44d,profile_03,BelkinCamera,device,4,22.5,15.0,170345
0x00b4f5a2986171ba38cddb7dfd8d1c7b45155995,profile_22,TribySpeaker,device,10,19.5,5.0,68966
0x00b7bcc24f8ca7a58d8818501a50d47bdcb5a091,profile_06,BlipCareBPMeter,device,20,0.5,17.0,12854
0x00b8b8fc8770e2334d7fb4f327e1c4e7515e2610,profile_15,PhilipsHue,device,7,22.5,8.0,53113
0x00b8fbd4a95534f4174549b636e7443820c050b0,profile_00,AmazonEcho,device,41,36.5,30.0,81448
0x00b9ddffba9171e549634517f5462d9fc4e21a48,profile_19,SamsungSmartThings,device,12,13.5,1.0,154347
0x00baac995623835e37388e8fc4bf3fdc842d1adb,profile_18,SamsungCamera,device,1,21.5,23.0,213333
0x00babab18eac0c83c5ffa0b78886911697dcc59c,profile_22,TribySpeaker,device,45,37.5,19.0,155967
0x00bb2777c119512ebab48336eb344d58eac5b8d4,profile_03,BelkinCamera,device,33,19.5,26.0,16796
0x00bba91e14f818eb431a7a90ae573def9a95433e,profile_04,BelkinWemoMotionSensor,device,11,16.5,3.0,237609
0x00bc34a645084db0e939744fc39bd90c19035f8e,profile_12,NestProtect,device,33,19.5,26.0,120502
0x00bc5d954f94c48ef9488c7b330f2b3788420542,profile_17,RingDoorBell,device,6,19.5,12.0,61958
0x00bce8a13befecb88367c8962860761b56c0524f,profile_26,iHome,device,48,35.5,10.0,142209
0x00bd8acd16d47f6fc6f6f2b78a89d3cdba5463be,profile_19,SamsungSmartThings,device,9,21.5,2.0,1942
0x00bda2832b7608e10d6cf587f14f1e77b784567d,profile_19,SamsungSmartThings,device,28,10.5,31.0,15660
0x00bdc460df325317f556803bfa59693d269981b2,profile_22,TribySpeaker,device,4,22.5,15.0,3765
0x00be20f6484a1348c8fdbbe1513159ebfac8244c,profile_10,LiFXBulb,device,29,12.5,26.0,118388
0x00bed1bf7cec2d295999b80ae07ecc7f4e517f6b,profile_10,LiFXBulb,device,46,34.5,16.0,27802
0x00bfde84a379fcd6d639eda9b949b964feef02ad,profile_08,HPPrinter,device,49,39.5,6.0,124986
0x00c034c9dd36def54cecee850b5b894e75e99e31,profile_07,CanaryCamera,device,23,6.0,24.0,276673
0x00c03f42f7a7e4dc12b91b5f7d46fb5c124b090d,profile_10,LiFXBulb,device,8,24.5,4.0,24019
0x00c079017f74c8676419ef917e4811ec6d6c801b,profile_08,HPPrinter,device,33,19.5,26.0,25850
0x00c0c20dcac285d1ee71039d046d6ddcfaac71c8,profile_04,BelkinWemoMotionSensor,device,45,37.5,19.0,191847
0x00c1991c66a52ab8316435e26fcce4ce4d2a59bc,profile_22,TribySpeaker,device,1,21.5,23.0,71757
0x00c1a7c2696da895a5dc20f2c42ff31d95c28122,profile_07,CanaryCamera,device,23,6.0,24.0,291172
0x00c331f6b39f7aa7bb7b98bd0a1d50f5827286c0,profile_21,TPLinkSmartPlug,device,10,19.5,5.0,39505
0x00c3e5cc52ae16dfec595e9fc498fc56f193db13,profile_10,LiFXBulb,device,52,31.5,6.0,27697
0x00c530dc459d8101d8c208d36bc4f791146fa944,profile_11,NestDropCam,device,11,16.5,3.0,77968
0x00c6d84d1f4607d824c8e70d83c5f7235a342bf7,profile_12,NestProtect,device,54,26.5,2.0,25646
0x00c6e082b11194ce0b06549bf5bcdabc12267ffc,profile_22,TribySpeaker,device,19,3.5,13.0,211448
0x00c7d701fa374d9f26b3b09e9a3f6b766a38baff,profile_15,PhilipsHue,device,16,1.5,2.0,5724
0x00c7d8b30567c1fe9ff4a0ccdf2aa8bfc845da99,profile_06,BlipCareBPMeter,device,20,0.5,17.0,26558
0x00c81e4922a3957d8bf2c8991b8fb5caa3cad862,profile_14,NetatmoWelcome,device,14,8.5,6.0,36091
0x00cbd9db29061d2f023a6920546507a2bf9169e9,profile_05,BelkinWemoSwitch,device,49,39.5,6.0,17025
0x00cc02f6680e011455e4b037ab1f100df5045a3b,profile_10,LiFXBulb,device,47,39.5,14.0,18917
0x00cca5dd8a102ccd76f6c6172f307b4dd844bc9a,profile_16,PixStarPhotoFrame,device,11,16.5,3.0,92507
0x00cce034e717902bcc75586d7b7d24299a0b3482,profile_22,TribySpeaker,device,46,34.5,16.0,85650
0x00ccfaf12235276cb8f5cab6c2286c9f220579a0,profile_02,AwairAirQuality,device,42,39.5,30.0,109067
0x00ccfef64f017bce0f2382825c29da44e8301383,profile_25,WithingsSmartScale,device,2,24.5,20.0,70107
0x00cd38305021e7ce5e90e52f348fe07ef0df8ef6,profile_09,HelloBarbie,device,32,17.5,31.0,222677
0x00cd41b1190dc58043d562869849f1a6410025b7,profile_11,NestDropCam,device,44,40.5,22.0,114519
0x00ce026f6098682e809df1bffd6d877409a84750,profile_13,NetatmoWeatherStation,device,37,27.5,26.0,183034
0x00cea40356d2eb9e247754af87aac604b04ff2f3,profile_05,BelkinWemoSwitch,device,35,24.5,27.0,81961
0x00cf8395736a7d6e8f22ab81597806cde96f575f,profile_04,BelkinWemoMotionSensor,device,34,21.5,30.0,115953
0x00d083cfaa7a8d086f659ffd2976c31b7e044f21,profile_19,SamsungSmartThings,device,52,31.5,6.0,35063
0x00d3403e9d0e1322eb14efc2327acdb092b31a3e,profile_14,NetatmoWelcome,device,29,12.5,26.0,38685
0x00d3f7df5f1c5d95516c2b383129f567839941ec,profile_01,AugustDoorBell,device,8,24.5,4.0,126581
0x00d478efcee48d7cfe8e0fbd3626e57454392f8c,profile_23,WithingsBabyMonitor,device,31,15.5,28.0,92297
0x00d51ba01b8db188b10a58db69731b4cbe56cce0,profile_05,BelkinWemoSwitch,device,2,24.5,20.0,25717
0x00d52601ddc57d859187edf0d04af01f4c7321ef,profile_24,WithingsSleepSensor,device,40,33.5,28.0,44470
0x00d7417abf9eb600e9f0d8a6eec630b30a6c3a37,profile_01,AugustDoorBell,device,48,35.5,10.0,60421
0x00d7d098453dcfd46e31967038274e4efb4c2a6e,profile_06,BlipCareBPMeter,device,30,13.5,31.0,297679
0x00d87821c5c3026d4d1495b29a9cf315b8cecddd,profile_17,RingDoorBell,device,38,30.5,31.0,27911
0x00d87e3a8f0ba2dbccc3b250ae43192c9d06b9d4,profile_19,SamsungSmartThings,device,19,3.5,13.0,139382
0x00d91b0320a2f2289d9c894a0856d955b1562214,profile_05,BelkinWemoSwitch,device,37,27.5,26.0,6616
0x00da4641d512eb016eac1eb019b1c1a335cc63ba,profile_20,TPLinkCamera,device,16,1.5,2.0,11115
0x00daa6afd29930dd87afe82591ad0091a9eca746,profile_06,BlipCareBPMeter,device,12,13.5,1.0,31339
0x00dc01cbf44978a42e8de8e436edf94205cfb6ec,profile_12,NestProtect,device,16,1.5,2.0,2036
0x00dc47ece22eaa8013fa6abef40d0c21a98610de,profile_24,WithingsSleepSensor,device,8,24.5,4.0,5430
0x00dc99283b19095e9d6a4766eca69638148986cc,profile_02,AwairAirQuality,device,3,19.5,19.0,203327
0x00dcf3831c550dee05e185eab792839a32a906dc,profile_25,WithingsSmartScale,device,16,1.5,2.0,16449
0x00dcf43341838df1d521f7bf2587ec52739278d9,profile_17,RingDoorBell,device,25,4.5,30.0,14025
0x00dd3bf9d7892f0d8dfe0590a7214a4c9dd36869,profile_17,RingDoorBell,device,34,21.5,30.0,18030
0x00deb40ed26ee77c02aee64fa7f251a73c8cb7d7,profile_03,BelkinCamera,device,27,8.5,26.0,105648
0x00defa7a0cc7ec30a32ff4997248274e5308a03f,profile_14,NetatmoWelcome,device,17,1.5,8.0,111660
0x00dfafe584ba7097a39cd8f45286f5247fd540f3,profile_23,WithingsBabyMonitor,device,52,31.5,6.0,89784
0x00dfbfd95cc6e74c268975a48e09947969874b2c,profile_18,SamsungCamera,device,5,24.5,12.0,254589
0x00e077ec22763db2fec72b47d9a411ff97aa7287,profile_07,CanaryCamera,device,47,39.5,14.0,73027
0x00e2cda9754f98bb5e7e77680350e6c76174ed1e,profile_10,LiFXBulb,device,27,8.5,26.0,231788
0x00e301f8e40b24f45b50bfd143afbddc35561f73,profile_10,LiFXBulb,device,18,5.5,10.0,196386
0x00e85bb3aafb913caa5cd41431f5623b6d3bbae0,profile_17,RingDoorBell,device,2,24.5,20.0,35088
0x00e881cdd175b58edc9e604869ee2ed95f33e461,profile_12,NestProtect,device,25,4.5,30.0,16146
0x00e992c3889fd03766d1021393635aff7048c4a4,profile_12,NestProtect,device,43,35.5,24.0,152008
0x00e9c1cd222aaa3315654ef855b9158039f1b6db,profile_25,WithingsSmartScale,device,31,15.5,28.0,169578
0x00ea39abd381e6c571b71518698f748d61d0ea28,profile_13,NetatmoWeatherStation,device,4,22.5,15.0,262601
0x00ea693a22d50ea19a01133b4a478908c35c2d35,profile_21,TPLinkSmartPlug,device,5,24.5,12.0,30291
0x00eaae5a8d4c0bab0e6c74b870d7cadc68cd5e8a,profile_14,NetatmoWelcome,device,53,28.5,5.0,27378
0x00eb31c3a5d8d92c206da3ea4ecb0a8d87557dc6,profile_14,NetatmoWelcome,device,45,37.5,19.0,40357
0x00ed05fa49bf72ea65fc0a665e0e4ecc48bccdd5,profile_24,WithingsSleepSensor,device,43,35.5,24.0,211139
0x00ed72ecf932c861017250aa3087e35356d60f22,profile_02,AwairAirQuality,device,8,24.5,4.0,2024
0x00edb1e9f47205dc005445c557b8a8d05c963029,profile_21,TPLinkSmartPlug,device,31,15.5,28.0,258987
0x00ef33cbb7d3e5561a44a5bf784b1f84efee33bb,profile_06,BlipCareBPMeter,device,44,40.5,22.0,185395
0x00efbbaf6a64f67f3d7b30aa0c35cf37312df023,profile_26,iHome,device,8,24.5,4.0,26459
0x00f03542c5c73705d9be26c82f2fb1cc202f32a8,profile_21,TPLinkSmartPlug,device,35,24.5,27.0,208411
0x00f0e98438a150e35de823ae18b737e3b30e9f1a,profile_10,LiFXBulb,device,27,8.5,26.0,190613
0x00f13358039f1d3a18343d1c2dd751544357bb06,profile_10,LiFXBulb,device,13,12.5,5.0,15977
0x00f1b10670dbe4a3866f1c092898408ac4732499,profile_23,WithingsBabyMonitor,device,19,3.5,13.0,52655
0x00f256370795a893ed78cb7eea01f4dcf3bb3a76,profile_12,NestProtect,device,2,24.5,20.0,274383
0x00f282bf5acd4ed57a768b72b277d464d9fb9a6b,profile_05,BelkinWemoSwitch,device,29,12.5,26.0,8018
0x00f2ef713b2455250c8b7d1273b64bd42e6e4cfa,profile_11,NestDropCam,device,16,1.5,2.0,106664
0x00f345adf4377145de347070dfeb20c2d99ef264,profile_01,AugustDoorBell,device,13,12.5,5.0,109894
0x00f3854343fa5663b44b2dbac57ad7ed298d6f98,profile_20,TPLinkCamera,device,15,5.5,3.0,105625
0x00f699edd76604c9299b1094eefddd91fa8cfc05,profile_15,PhilipsHue,device,22,1.5,23.0,241064
0x00f6c2a6ce6e7f07b2721fdbe547b1f1ccbaf745,profile_06,BlipCareBPMeter,device,13,12.5,5.0,13334
0x00f8330422399b9cf044b3bb3e043a11bbef9300,profile_01,AugustDoorBell,device,48,35.5,10.0,3597
0x00f84320c50aea1ba2741e447d71b1fbc5c7ec13,profile_03,BelkinCamera,device,19,3.5,13.0,23981
0x00f88b8ab888a0033ed29eeabc2b096fac3d68b9,profile_05,BelkinWemoSwitch,device,25,4.5,30.0,203233
0x00f8d23860f7c5c8b9de7cdb65b41fceee62b755,profile_00,AmazonEcho,device,15,5.5,3.0,125819
0x00f9b733bc72deac689f8d3f043818abda160f9a,profile_06,BlipCareBPMeter,device,33,19.5,26.0,288473
0x00fa0d93d21cb93bb53e7ebbfdeec327df02a5ea,profile_16,PixStarPhotoFrame,device,44,40.5,22.0,19191
0x00fa28f0f78b288a337835b1e814a187a6a839e0,profile_23,WithingsBabyMonitor,device,42,39.5,30.0,282637
0x00fa36c10ba572d644233e4991e1fa1cf69c0923,profile_22,TribySpeaker,device,40,33.5,28.0,3574
0x00fa43565f5abc95e093bb9da96c094ebbb25cb0,profile_12,NestProtect,device,35,24.5,27.0,42134
0x00fa4911f825d95fab5529fba1b1d2e79ea7a002,profile_19,SamsungSmartThings,device,38,30.5,31.0,31417
0x00fb2fb733a088715178a0fbfc6cedb4d24a3be5,profile_10,LiFXBulb,device,45,37.5,19.0,25931
0x00fcd6cab034941b004265a9579b8be875be25f0,profile_24,WithingsSleepSensor,device,8,24.5,4.0,255743
0x00fcf24369102d9529765bb96c1b128ab9785805,profile_14,NetatmoWelcome,device,31,15.5,28.0,11802
0x00fdb566a3e4e1217560644c3f00eaf438293284,profile_05,BelkinWemoSwitch,device,31,15.5,28.0,105544
0x00fdf63fe34fb5e65d2f19b6d593a7c827f50d6d,profile_25,WithingsSmartScale,device,45,37.5,19.0,77226
0x00fe5bb967addc035b99e4378bf411c0571b5af4,profile_10,LiFXBulb,device,36,26.5,31.0,26998
0x00fe94475832227c0e40d3c2a4599d24e53d3819,profile_14,NetatmoWelcome,device,8,24.5,4.0,12764
0x00ff2c586037a859c39e32c6c7beec55672e3724,profile_01,AugustDoorBell,device,22,1.5,23.0,16865
0x010007394b8b7565a1658af88ce463499135d6b7,profile_00,AmazonEcho,device,54,26.5,2.0,189592
0x0102287369d05dcdedd13aeb9e9231b672e54046,profile_14,NetatmoWelcome,device,3,19.5,19.0,176
0x0102782387951542b0a99fe1a35265c813798196,profile_12,NestProtect,device,22,1.5,23.0,258468
0x010374437fd8289a229034ac1cf554cf8f29a663,profile_21,TPLinkSmartPlug,device,15,5.5,3.0,42051
0x0104f9aa73970e2b20aefd76b59721a8e1b7be00,profile_20,TPLinkCamera,device,16,1.5,2.0,18923
0x01051ad17c02ecc13e50051c2a227ae162e51bea,profile_05,BelkinWemoSwitch,device,34,21.5,30.0,161886
0x01088962a4eb0782e41b1954bb014b3b525c8245,profile_07,CanaryCamera,device,42,39.5,30.0,90914
0x0109fb1cc2e4df73d6056cbf6238c478f916ee18,profile_18,SamsungCamera,device,11,16.5,3.0,187900
0x010b3ce67202a2b33719ddf6d6397be1d97a60fc,profile_04,BelkinWemoMotionSensor,device,15,5.5,3.0,3598
0x010c03d521cc7c950b47599a3d4576cd980c6a38,profile_16,PixStarPhotoFrame,device,38,30.5,31.0,154763
0x010ca13fb28caa13a4f198f1126ac83412df3e70,profile_16,PixStarPhotoFrame,device,41,36.5,30.0,6727
0x010cfaccc17f72150e4457fc2702429dcb24f243,profile_19,SamsungSmartThings,device,40,33.5,28.0,116113
0x010e71f7777222dcc5014d278111afa860684be9,profile_08,HPPrinter,device,41,36.5,30.0,167277
0x01115bf12abc04c08af763ddfacacd9a629e6692,profile_04,BelkinWemoMotionSensor,device,28,10.5,31.0,9130
0x01116c6d5e8e018be32cce91250d6936b3a6e93b,profile_10,LiFXBulb,device,49,39.5,6.0,89802
0x0115cb31dde53c3b92b0a3b5fbbdd5d9b2b49da4,profile_03,BelkinCamera,device,37,27.5,26.0,126577
0x0115e205846d68f24880daaee8fe9f2f38324ffa,profile_01,AugustDoorBell,device,48,35.5,10.0,71188
0x0116ba73a09bff098b07c80f6c0ca6cf8687df96,profile_26,iHome,device,51,35.5,4.0,205082
0x011827d69dd29b8c4760e3ee644881d69edcb599,profile_15,PhilipsHue,device,10,19.5,5.0,124337
0x011b780a442b449748d2bee372fb1dbbf90e2ba9,profile_14,NetatmoWelcome,device,25,4.5,30.0,85919
0x011c6949669ccc79b1f3d8361a5d7f321c19fa33,profile_08,HPPrinter,device,13,12.5,5.0,199297
0x01226e0ad8d62277b162621c62c928e96e0b9a8c,profile_17,RingDoorBell,device,38,30.5,31.0,54855
0x01238e7c53bd26628750bede0f24710c1bab6d7a,profile_11,NestDropCam,device,31,15.5,28.0,207204
0x01253d13939bb82cb56d6644d7a5d7477d0de779,profile_23,WithingsBabyMonitor,device,20,0.5,17.0,68540
0x012767e405fa8bfb5676405254291c73d9d176fb,profile_10,LiFXBulb,device,35,24.5,27.0,26428
0x0127ff9249f7f73e3e0d360c801d9cf556bad8c2,profile_00,AmazonEcho,device,46,34.5,16.0,292048
0x012a7f3d0f57b75a9486e15d4df4916190fddcc9,profile_16,PixStarPhotoFrame,device,51,35.5,4.0,264293
0x012c8b5ba9ab8f365eda103356a77d3acff9a309,profile_20,TPLinkCamera,device,37,27.5,26.0,44012
0x01306f3ede1b49427ef8d5f8ed315b72b4df4cb9,profile_14,NetatmoWelcome,device,9,21.5,2.0,237721
0x01349510117dc9081937794939552463f5616dfb,profile_00,AmazonEcho,device,51,35.5,4.0,116644
0x0136e75ffae18a8d03a712ecfefe4b67876a6e50,profile_17,RingDoorBell,device,15,5.5,3.0,137965
0x013856f9742b512ba56bd9fdb6f066fbfacf28e7,profile_17,RingDoorBell,device,28,10.5,31.0,58418
0x0138e741dc8e0a570b7232a97589d214e08d0f4e,profile_10,LiFXBulb,device,15,5.5,3.0,181421
0x013944fa0976f06f5e78c4af4defd3d4c08ac406,profile_00,AmazonEcho,device,52,31.5,6.0,38019
0x0139909b081983f46f6024df2193df40a6f88788,profile_10,LiFXBulb,device,16,1.5,2.0,130578
0x013a4c0646436809445f175f20d6fcabe9566faa,profile_10,LiFXBulb,device,21,4.5,18.0,250616
0x013af05c57e5975561b4399fb7f301b6a7389de9,profile_05,BelkinWemoSwitch,device,27,8.5,26.0,168242
0x013d7e9481841fe1980506c09224f1f33fecd7e0,profile_02,AwairAirQuality,device,6,19.5,12.0,12128
0x013f47a7a5c3522124c896ee410dea743e69d848,profile_15,PhilipsHue,device,37,27.5,26.0,8776
0x014044d5d01d1d8aabfef32becefa8e9bb2bf218,profile_19,SamsungSmartThings,device,48,35.5,10.0,4569
