template_id,profile_id,source_file,source_row,time,protocol,srcIp,dstIp,srcPort,dstPort,srcNumPackets,dstNumPackets,srcPayloadSize,dstPayloadSize,flowDuration,is_control_protocol
profile_00:8226,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8226,2016-10-03 09:25:06.222521,ntp,192.168.1.240,107.170.224.8,35278,123,1,1,48,48,153.0,0
profile_00:8242,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8242,2016-10-03 09:33:17.396170,ntp,192.168.1.240,198.38.16.1,55592,123,1,1,48,48,228.0,0
profile_00:8433,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8433,2016-10-03 11:02:38.398236,dns,192.168.1.240,8.8.8.8,32893,53,2,2,66,110,2.0,0
profile_00:8464,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8464,2016-10-03 11:17:38.214062,dns,192.168.1.240,8.8.8.8,46422,53,2,2,66,110,2.0,0
profile_00:8479,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8479,2016-10-03 11:23:34.448613,ntp,192.168.1.240,72.21.192.213,34739,123,7,7,336,336,315382.0,0
profile_00:8572,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8572,2016-10-03 12:04:21.311290,dns,192.168.1.240,8.8.8.8,44297,53,2,2,66,110,2.0,0
profile_00:8717,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8717,2016-10-03 13:05:18.075364,ntp,192.168.1.240,138.236.128.36,60996,123,1,1,48,48,196.0,0
profile_00:8874,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8874,2016-10-03 14:13:27.708393,ntp,192.168.1.240,72.21.192.213,51410,123,1,1,48,48,216.0,0
profile_00:8896,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8896,2016-10-03 14:21:23.196522,dns,192.168.1.240,8.8.8.8,51446,53,2,2,66,110,2.0,0
profile_00:8924,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8924,2016-10-03 14:36:22.665149,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,44.0,1
profile_00:8999,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,8999,2016-10-03 15:06:35.519497,dns,192.168.1.240,192.168.1.1,53334,53,1,1,33,246,381.0,0
profile_00:9002,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9002,2016-10-03 15:09:01.973683,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,35.0,1
profile_00:9030,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9030,2016-10-03 15:21:21.474259,ntp,192.168.1.240,138.236.128.36,60996,123,1,1,48,48,196.0,0
profile_00:9042,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9042,2016-10-03 15:29:01.976056,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,28.0,1
profile_00:9154,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9154,2016-10-03 16:19:02.114665,dns,192.168.1.240,8.8.8.8,54111,53,2,2,66,110,2.0,0
profile_00:9259,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9259,2016-10-03 17:07:04.514151,ntp,192.168.1.240,107.170.224.8,35278,123,1,1,48,48,153.0,0
profile_00:9500,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9500,2016-10-03 18:59:55.399017,dns,192.168.1.240,8.8.8.8,34491,53,2,2,66,110,2.0,0
profile_00:9717,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9717,2016-10-03 20:47:06.480153,dns,192.168.1.240,8.8.8.8,47458,53,2,2,66,110,2.0,0
profile_00:9745,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9745,2016-10-03 20:59:31.256511,ntp,192.168.1.240,138.236.128.36,54542,123,1,1,48,48,197.0,0
profile_00:9811,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9811,2016-10-03 21:28:52.021474,ntp,192.168.1.240,107.170.224.8,40737,123,1,1,48,48,154.0,0
profile_00:9950,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9950,2016-10-03 22:30:54.080507,dns,192.168.1.240,8.8.8.8,51293,53,2,2,66,110,1.0,0
profile_00:9952,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9952,2016-10-03 22:32:12.405678,ntp,192.168.1.240,206.108.0.132,46330,123,1,1,48,48,213.0,0
profile_00:9959,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,9959,2016-10-03 22:35:53.641011,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,34.0,1
profile_00:10019,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10019,2016-10-03 23:00:53.980587,dns,192.168.1.240,8.8.8.8,34953,53,2,2,66,110,1.0,0
profile_00:10113,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10113,2016-10-03 23:44:12.908667,ntp,192.168.1.240,107.170.224.8,40737,123,1,1,48,48,153.0,0
profile_00:10181,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10181,2016-10-04 00:19:18.025941,dns,192.168.1.240,8.8.8.8,43222,53,2,2,66,110,2.0,0
profile_00:10351,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10351,2016-10-04 01:34:47.362879,ntp,192.168.1.240,138.236.128.36,58002,123,1,1,48,48,196.0,0
profile_00:10442,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10442,2016-10-04 02:15:38.094165,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,16.0,1
profile_00:10443,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10443,2016-10-04 02:15:38.123648,dns,192.168.1.240,8.8.8.8,46093,53,2,2,66,110,2.0,0
profile_00:10444,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10444,2016-10-04 02:15:38.286356,dns,192.168.1.240,8.8.8.8,46448,53,2,2,66,110,2.0,0
profile_00:10450,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10450,2016-10-04 02:20:38.020754,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,56.0,1
profile_00:10476,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10476,2016-10-04 02:30:42.613624,ntp,192.168.1.240,107.170.224.8,51362,123,1,1,48,48,153.0,0
profile_00:10482,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10482,2016-10-04 02:35:38.143789,dns,192.168.1.240,8.8.8.8,49138,53,2,2,66,110,2.0,0
profile_00:10552,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10552,2016-10-04 03:05:52.046854,tls,192.168.1.240,72.21.207.109,49533,443,5,7,2959,3236,1949.0,0
profile_00:10562,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10562,2016-10-04 03:10:43.812508,ntp,192.168.1.240,132.163.4.101,37080,123,4,4,192,192,155247.0,0
profile_00:10574,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10574,2016-10-04 03:16:58.631142,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,11.0,1
profile_00:10641,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10641,2016-10-04 03:51:58.608839,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,16.0,1
profile_00:10711,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10711,2016-10-04 04:20:51.555334,none,192.168.1.240,54.239.26.180,49661,443,1,0,37,0,0.0,0
profile_00:10763,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10763,2016-10-04 04:45:58.178554,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,20.0,1
profile_00:10834,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10834,2016-10-04 05:20:53.509772,dns,192.168.1.240,192.168.1.1,39877,53,1,1,46,284,148.0,0
profile_00:10865,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10865,2016-10-04 05:28:43.960866,dns,192.168.1.240,8.8.8.8,53861,53,2,2,66,110,2.0,0
profile_00:10877,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10877,2016-10-04 05:33:44.369632,dns,192.168.1.240,8.8.8.8,37579,53,2,2,66,110,2.0,0
profile_00:10883,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,10883,2016-10-04 05:34:24.320230,tls,192.168.1.240,74.125.34.101,57806,443,3,6,735,5528,1207.0,0
profile_00:11007,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11007,2016-10-04 06:31:21.206992,ntp,192.168.1.240,107.170.224.8,36144,123,1,1,48,48,153.0,0
profile_00:11016,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11016,2016-10-04 06:35:59.410228,none,192.168.1.240,54.239.26.180,37278,443,2,0,74,0,553.0,0
profile_00:11025,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11025,2016-10-04 06:36:26.953715,none,192.168.1.240,72.21.207.120,34048,443,1,0,517,0,0.0,0
profile_00:11110,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11110,2016-10-04 07:01:54.935654,ntp,192.168.1.240,198.38.16.1,48419,123,1,1,48,48,228.0,0
profile_00:11186,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11186,2016-10-04 07:35:51.946729,tls,192.168.1.240,72.21.207.109,42068,443,5,10,2959,6211,2033.0,0
profile_00:11193,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11193,2016-10-04 07:38:00.900110,dns,192.168.1.240,8.8.8.8,38001,53,2,2,66,110,2.0,0
profile_00:11327,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11327,2016-10-04 08:39:01.725237,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,39.0,1
profile_00:11378,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11378,2016-10-04 09:05:52.980751,none,192.168.1.240,54.239.26.180,50646,443,1,0,37,0,0.0,0
profile_00:11387,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11387,2016-10-04 09:08:46.419438,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,101.0,1
profile_00:11465,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11465,2016-10-04 09:43:48.325386,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,20.0,1
profile_00:11466,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11466,2016-10-04 09:43:48.353038,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,17.0,1
profile_00:11474,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11474,2016-10-04 09:48:47.201359,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,12.0,1
profile_00:11521,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11521,2016-10-04 10:13:47.668666,dns,192.168.1.240,8.8.8.8,57205,53,2,2,66,110,1.0,0
profile_00:11527,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11527,2016-10-04 10:18:47.219828,icmp,192.168.1.240,208.67.220.220,*,*,10,10,640,640,1946.0,1
profile_00:11690,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11690,2016-10-04 11:34:00.353430,ntp,192.168.1.240,138.236.128.36,34512,123,1,1,48,48,307439.0,0
profile_00:11702,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11702,2016-10-04 11:36:40.185560,ssdp,192.168.1.240,239.255.255.250,50000,1900,4,0,454,0,311.0,1
profile_00:11733,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11733,2016-10-04 11:49:24.877623,dns,192.168.1.240,8.8.8.8,39790,53,2,2,66,110,1.0,0
profile_00:11738,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11738,2016-10-04 11:50:51.981897,tls,192.168.1.240,72.21.207.109,45220,443,5,7,2959,3236,2294.0,0
profile_00:11799,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11799,2016-10-04 12:19:24.515879,dns,192.168.1.240,8.8.8.8,35549,53,2,2,66,110,2.0,0
profile_00:11827,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11827,2016-10-04 12:34:24.495297,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,301001.0,1
profile_00:11860,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11860,2016-10-04 12:46:13.381914,ntp,192.168.1.240,138.236.128.36,34512,123,1,1,48,48,318984.0,0
profile_00:11861,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11861,2016-10-04 12:46:26.505532,ssdp,192.168.1.240,239.255.255.250,50000,1900,4,0,454,0,332.0,1
profile_00:11974,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11974,2016-10-04 13:37:46.646123,ntp,107.170.224.8,192.168.1.240,123,49564,1,1,48,48,323412.0,0
profile_00:11987,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,11987,2016-10-04 13:46:09.721717,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,38.0,1
profile_00:12110,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12110,2016-10-04 14:42:41.453066,ntp,192.168.1.240,138.236.128.36,34512,123,1,1,48,48,314772.0,0
profile_00:12126,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12126,2016-10-04 14:50:47.521677,dns,192.168.1.240,8.8.8.8,38908,53,2,2,66,110,2.0,0
profile_00:12148,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12148,2016-10-04 15:00:48.592202,dns,192.168.1.240,8.8.8.8,56283,53,2,2,66,110,2.0,0
profile_00:12163,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12163,2016-10-04 15:05:51.574621,dns,192.168.1.240,192.168.1.1,59187,53,1,1,46,284,166.0,0
profile_00:12280,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12280,2016-10-04 15:59:03.047772,dns,192.168.1.240,8.8.8.8,39275,53,2,2,66,110,1.0,0
profile_00:12359,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12359,2016-10-04 16:30:19.479662,dns,192.168.1.240,8.8.8.8,41209,53,2,2,66,110,1.0,0
profile_00:12407,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12407,2016-10-04 16:50:19.649058,dns,192.168.1.240,8.8.8.8,44713,53,2,2,66,110,1.0,0
profile_00:12422,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12422,2016-10-04 16:57:15.006792,ntp,107.170.224.8,192.168.1.240,123,49564,1,1,48,48,312646.0,0
profile_00:12454,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12454,2016-10-04 17:13:05.069711,ntp,107.170.224.8,192.168.1.240,123,49564,1,1,48,48,310903.0,0
profile_00:12462,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12462,2016-10-04 17:18:06.731070,ntp,192.168.1.240,198.38.16.1,60813,123,1,1,48,48,228.0,0
profile_00:12491,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12491,2016-10-04 17:30:19.338648,dns,192.168.1.240,8.8.8.8,39085,53,2,2,66,110,1.0,0
profile_00:12509,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12509,2016-10-04 17:40:19.199304,icmp,192.168.1.240,192.168.1.1,*,*,20,20,1280,1280,91626.0,1
profile_00:12586,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12586,2016-10-04 18:11:51.495075,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,47.0,1
profile_00:12610,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12610,2016-10-04 18:21:51.594989,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,301017.0,1
profile_00:12663,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12663,2016-10-04 18:46:51.559770,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,301029.0,1
profile_00:12887,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12887,2016-10-04 20:24:58.165327,ntp,192.168.1.240,138.236.128.36,34512,123,1,1,48,48,325723.0,0
profile_00:12913,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12913,2016-10-04 20:36:05.327864,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,15.0,1
profile_00:12959,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12959,2016-10-04 20:56:04.738948,dns,192.168.1.240,8.8.8.8,33947,53,2,2,66,110,1.0,0
profile_00:12978,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,12978,2016-10-04 21:06:04.575591,dns,192.168.1.240,8.8.8.8,48711,53,2,2,66,110,2.0,0
profile_00:13106,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13106,2016-10-04 22:06:50.336183,dns,192.168.1.240,8.8.8.8,59299,53,2,2,66,110,1.0,0
profile_00:13108,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13108,2016-10-04 22:07:44.250185,ntp,192.168.1.240,206.108.0.131,46826,123,1,1,48,48,209.0,0
profile_00:13118,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13118,2016-10-04 22:12:45.257861,ntp,192.168.1.240,208.75.89.4,40839,123,1,1,48,48,148.0,0
profile_00:13164,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13164,2016-10-04 22:35:06.985343,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300658.0,1
profile_00:13223,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13223,2016-10-04 23:04:50.824622,ntp,192.168.1.240,198.38.16.1,43701,123,1,1,48,48,228.0,0
profile_00:13268,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13268,2016-10-04 23:25:07.606219,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,19.0,1
profile_00:13312,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13312,2016-10-04 23:43:34.329172,dns,192.168.1.240,8.8.8.8,55867,53,2,2,66,110,2.0,0
profile_00:13340,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13340,2016-10-04 23:53:35.983840,dns,192.168.1.240,8.8.8.8,48170,53,2,2,66,110,2.0,0
profile_00:13373,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13373,2016-10-05 00:08:35.127976,dns,192.168.1.240,8.8.8.8,44110,53,2,2,66,110,2.0,0
profile_00:13444,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13444,2016-10-05 00:43:34.917168,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300101.0,1
profile_00:13468,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13468,2016-10-05 00:54:21.223176,ntp,192.168.1.240,204.11.201.12,37803,123,1,1,48,48,162.0,0
profile_00:13515,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13515,2016-10-05 01:15:21.575206,ntp,192.168.1.240,72.21.192.213,39730,123,1,1,48,48,206.0,0
profile_00:13540,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13540,2016-10-05 01:30:11.388713,dns,192.168.1.240,8.8.8.8,59888,53,2,2,66,110,2.0,0
profile_00:13541,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13541,2016-10-05 01:30:11.566799,dns,192.168.1.240,8.8.8.8,37197,53,2,2,66,110,0.0,0
profile_00:13577,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13577,2016-10-05 01:50:11.164507,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,16.0,1
profile_00:13715,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13715,2016-10-05 02:50:31.652288,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300046.0,1
profile_00:13812,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13812,2016-10-05 03:31:12.209905,ntp,192.168.1.240,138.236.128.36,59287,123,1,1,48,48,197.0,0
profile_00:13832,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13832,2016-10-05 03:37:18.271310,ntp,192.168.1.240,129.6.15.30,38948,123,3,3,144,144,106980.0,0
profile_00:13988,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13988,2016-10-05 04:50:52.410001,tls,192.168.1.240,72.21.207.109,51521,443,5,7,2959,3236,2215.0,0
profile_00:13996,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,13996,2016-10-05 04:54:58.286987,ntp,192.168.1.240,107.170.224.8,57711,123,7,7,336,336,313681.0,0
profile_00:14031,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14031,2016-10-05 05:12:02.487885,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300009.0,1
profile_00:14040,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14040,2016-10-05 05:17:02.391893,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,30.0,1
profile_00:14041,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14041,2016-10-05 05:17:02.435560,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,42.0,1
profile_00:14093,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14093,2016-10-05 05:37:02.576779,dns,192.168.1.240,8.8.8.8,57959,53,2,2,66,110,2.0,0
profile_00:14147,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14147,2016-10-05 05:57:27.969029,ntp,192.168.1.240,138.236.128.36,59287,123,1,1,48,48,197.0,0
profile_00:14148,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14148,2016-10-05 05:57:45.457199,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,37.0,1
profile_00:14200,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14200,2016-10-05 06:20:52.308853,tls,192.168.1.240,54.239.26.180,59626,443,5,7,2959,3236,1952.0,0
profile_00:14224,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14224,2016-10-05 06:32:45.532391,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300011.0,1
profile_00:14429,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14429,2016-10-05 08:01:10.407973,ntp,192.168.1.240,198.38.16.1,45483,123,1,1,48,48,228.0,0
profile_00:14545,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14545,2016-10-05 08:53:07.042788,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300019.0,1
profile_00:14643,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14643,2016-10-05 09:11:45.679035,icmpv6,192.168.1.240,23.23.189.20,38557,33434,14636,1,2180764,264,3.95312864E8,1
profile_00:14673,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14673,2016-10-05 09:24:26.504224,none,192.168.1.240,74.125.34.101,42525,443,8,0,248,0,75540.0,0
profile_00:14847,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14847,2016-10-05 10:46:01.600340,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,23.0,1
profile_00:14869,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14869,2016-10-05 10:56:01.622360,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,14.0,1
profile_00:14873,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14873,2016-10-05 10:56:02.098115,dns,192.168.1.240,8.8.8.8,36440,53,2,2,66,110,2.0,0
profile_00:14883,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,14883,2016-10-05 11:01:01.883668,dns,192.168.1.240,8.8.8.8,58624,53,2,2,66,110,2.0,0
profile_00:15090,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15090,2016-10-05 12:35:51.904963,none,192.168.1.240,54.239.26.180,43566,443,1,0,37,0,0.0,0
profile_00:15208,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15208,2016-10-05 13:30:29.298827,ntp,192.168.1.240,132.163.4.101,36636,123,1,1,48,48,209.0,0
profile_00:15243,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15243,2016-10-05 13:49:30.544335,dns,192.168.1.240,8.8.8.8,41644,53,2,2,66,110,2.0,0
profile_00:15362,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15362,2016-10-05 14:40:43.115537,dns,192.168.1.240,8.8.8.8,57669,53,2,2,66,110,2.0,0
profile_00:15427,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15427,2016-10-05 15:10:42.962411,dns,192.168.1.240,8.8.8.8,59928,53,2,2,66,110,1.0,0
profile_00:15428,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15428,2016-10-05 15:10:43.171081,dns,192.168.1.240,8.8.8.8,33134,53,2,2,66,110,1.0,0
profile_00:15451,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15451,2016-10-05 15:21:44.833453,ntp,192.168.1.240,107.170.224.8,37032,123,1,1,48,48,153.0,0
profile_00:15470,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15470,2016-10-05 15:29:32.074508,dns,192.168.1.240,192.168.1.1,53357,53,1,1,33,246,397.0,0
profile_00:15474,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15474,2016-10-05 15:32:28.075680,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,1029.0,1
profile_00:15638,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15638,2016-10-05 16:41:50.415232,tls,192.168.1.240,74.125.34.101,44192,443,3,6,735,5528,1312.0,0
profile_00:15687,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15687,2016-10-05 17:05:07.578900,dns,192.168.1.240,8.8.8.8,48050,53,2,2,66,110,1.0,0
profile_00:15734,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15734,2016-10-05 17:30:07.547613,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,28.0,1
profile_00:15796,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15796,2016-10-05 17:56:04.062827,ntp,192.168.1.240,206.108.0.132,34864,123,1,1,48,48,211.0,0
profile_00:15808,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,15808,2016-10-05 18:02:05.628003,ntp,192.168.1.240,198.38.16.1,40157,123,1,1,48,48,228.0,0
profile_00:16116,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16116,2016-10-05 20:17:32.821175,dns,192.168.1.240,8.8.8.8,36974,53,2,2,66,110,2.0,0
profile_00:16172,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16172,2016-10-05 20:39:08.223944,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300029.0,1
profile_00:16287,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16287,2016-10-05 21:34:08.205332,icmp,192.168.1.240,8.8.8.8,*,*,5,5,320,320,16.0,1
profile_00:16404,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16404,2016-10-05 22:27:14.635795,icmp,192.168.1.240,192.168.1.1,*,*,10,10,640,640,49.0,1
profile_00:16589,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16589,2016-10-05 23:46:46.163871,ntp,192.168.1.240,198.38.16.1,56660,123,1,1,48,48,228.0,0
profile_00:16645,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16645,2016-10-06 00:10:43.434016,icmp,192.168.1.240,208.67.220.220,*,*,5,5,320,320,300656.0,1
profile_00:16675,profile_00,flows/AmazonEcho_44650d56ccd3_flows.csv,16675,2016-10-06 00:20:44.090879,dns,192.168.1.240,8.8.8.8,50003,53,2,2,66,110,2.0,0
